2023-08-03 00:12:28.037 CEST [7640] LOG:  checkpoint starting: time
2023-08-03 19:10:47.973 CEST [7640] LOG:  checkpoint complete: wrote 5 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.006 s, sync=0.005 s, total=0.020 s; sync files=5, longest=0.002 s, average=0.001 s; distance=4358 kB, estimate=4361 kB
2023-08-03 19:10:48.587 CEST [7640] LOG:  checkpoint starting: immediate force wait
2023-08-03 19:10:48.623 CEST [7640] LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.008 s, sync=0.010 s, total=0.036 s; sync files=4, longest=0.005 s, average=0.003 s; distance=4358 kB, estimate=4361 kB
2023-08-03 19:10:48.755 CEST [44308] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2023-08-03 19:12:11.856 CEST [31520] LOG:  could not receive data from client: An established connection was aborted by the software in your host machine.
	
2023-08-03 19:12:12.509 CEST [7640] LOG:  checkpoint starting: immediate force wait
2023-08-03 19:12:12.530 CEST [7640] LOG:  checkpoint complete: wrote 5 buffers (0.0%); 0 WAL file(s) added, 0 removed, 1 recycled; write=0.004 s, sync=0.005 s, total=0.022 s; sync files=5, longest=0.002 s, average=0.001 s; distance=4358 kB, estimate=4361 kB
2023-08-03 19:12:13.184 CEST [7640] LOG:  checkpoint starting: immediate force wait
2023-08-03 19:12:13.212 CEST [7640] LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.007 s, sync=0.006 s, total=0.028 s; sync files=4, longest=0.002 s, average=0.002 s; distance=4359 kB, estimate=4360 kB
2023-08-03 19:12:13.797 CEST [7640] LOG:  checkpoint starting: immediate force wait
2023-08-03 19:12:13.826 CEST [7640] LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.006 s, sync=0.006 s, total=0.029 s; sync files=4, longest=0.003 s, average=0.002 s; distance=4359 kB, estimate=4360 kB
2023-08-03 19:12:33.106 CEST [7640] LOG:  checkpoint starting: immediate force wait
2023-08-03 19:12:33.139 CEST [7640] LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.008 s, sync=0.007 s, total=0.034 s; sync files=4, longest=0.003 s, average=0.002 s; distance=4359 kB, estimate=4360 kB
2023-08-03 19:12:33.287 CEST [38008] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2023-08-03 19:12:46.516 CEST [35616] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2023-08-03 19:12:46.979 CEST [7640] LOG:  checkpoint starting: immediate force wait
2023-08-03 19:12:47.019 CEST [7640] LOG:  checkpoint complete: wrote 17 buffers (0.1%); 0 WAL file(s) added, 0 removed, 1 recycled; write=0.009 s, sync=0.014 s, total=0.040 s; sync files=14, longest=0.004 s, average=0.001 s; distance=4440 kB, estimate=4440 kB
2023-08-03 19:12:47.704 CEST [7640] LOG:  checkpoint starting: immediate force wait
2023-08-03 19:12:47.742 CEST [7640] LOG:  checkpoint complete: wrote 14 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.013 s, sync=0.013 s, total=0.039 s; sync files=12, longest=0.002 s, average=0.002 s; distance=4381 kB, estimate=4434 kB
2023-08-03 19:12:48.235 CEST [7640] LOG:  checkpoint starting: immediate force wait
2023-08-03 19:12:48.249 CEST [7640] LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.003 s, sync=0.004 s, total=0.014 s; sync files=4, longest=0.002 s, average=0.001 s; distance=4365 kB, estimate=4427 kB
2023-08-03 19:12:57.879 CEST [7640] LOG:  checkpoint starting: immediate force wait
2023-08-03 19:12:57.902 CEST [7640] LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.006 s, sync=0.006 s, total=0.023 s; sync files=4, longest=0.002 s, average=0.002 s; distance=4366 kB, estimate=4421 kB
2023-08-03 19:12:58.045 CEST [6240] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2023-08-03 19:17:57.894 CEST [7640] LOG:  checkpoint starting: time
2023-08-03 19:18:02.658 CEST [7640] LOG:  checkpoint complete: wrote 44 buffers (0.3%); 0 WAL file(s) added, 0 removed, 0 recycled; write=4.723 s, sync=0.024 s, total=4.764 s; sync files=37, longest=0.002 s, average=0.001 s; distance=210 kB, estimate=4000 kB
2023-08-03 19:21:30.433 CEST [5712] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2023-08-03 19:21:30.920 CEST [7640] LOG:  checkpoint starting: immediate force wait
2023-08-03 19:21:30.949 CEST [7640] LOG:  checkpoint complete: wrote 17 buffers (0.1%); 0 WAL file(s) added, 0 removed, 1 recycled; write=0.008 s, sync=0.009 s, total=0.029 s; sync files=13, longest=0.001 s, average=0.001 s; distance=4436 kB, estimate=4436 kB
2023-08-03 19:21:31.610 CEST [7640] LOG:  checkpoint starting: immediate force wait
2023-08-03 19:21:31.638 CEST [7640] LOG:  checkpoint complete: wrote 5 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.008 s, sync=0.006 s, total=0.028 s; sync files=5, longest=0.002 s, average=0.002 s; distance=4387 kB, estimate=4431 kB
2023-08-03 19:21:32.165 CEST [7640] LOG:  checkpoint starting: immediate force wait
2023-08-03 19:21:32.181 CEST [7640] LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.003 s, sync=0.003 s, total=0.016 s; sync files=4, longest=0.001 s, average=0.001 s; distance=4388 kB, estimate=4426 kB
2023-08-03 19:21:45.612 CEST [7640] LOG:  checkpoint starting: immediate force wait
2023-08-03 19:21:45.648 CEST [7640] LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 WAL file(s) added, 0 removed, 1 recycled; write=0.007 s, sync=0.006 s, total=0.037 s; sync files=4, longest=0.003 s, average=0.002 s; distance=4388 kB, estimate=4423 kB
2023-08-03 19:21:45.799 CEST [27024] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2023-08-03 19:26:45.657 CEST [7640] LOG:  checkpoint starting: time
2023-08-03 19:26:47.334 CEST [7640] LOG:  checkpoint complete: wrote 16 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.644 s, sync=0.016 s, total=1.678 s; sync files=12, longest=0.003 s, average=0.002 s; distance=58 kB, estimate=3986 kB
2023-08-03 20:34:27.592 CEST [7640] LOG:  checkpoint starting: time
2023-08-03 20:34:29.587 CEST [7640] LOG:  checkpoint complete: wrote 19 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.971 s, sync=0.011 s, total=1.996 s; sync files=7, longest=0.003 s, average=0.002 s; distance=45 kB, estimate=3592 kB
2023-08-03 21:19:27.665 CEST [7640] LOG:  checkpoint starting: time
2023-08-03 21:19:29.347 CEST [7640] LOG:  checkpoint complete: wrote 16 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.647 s, sync=0.015 s, total=1.682 s; sync files=10, longest=0.003 s, average=0.002 s; distance=36 kB, estimate=3236 kB
2023-08-03 23:03:12.409 CEST [7904] WARNING:  autovacuum worker took too long to start; canceled
2023-08-03 23:05:55.622 CEST [7904] WARNING:  autovacuum worker took too long to start; canceled
2023-08-03 23:08:37.294 CEST [7904] WARNING:  autovacuum worker took too long to start; canceled
2023-08-03 23:28:55.804 CEST [7904] WARNING:  autovacuum worker took too long to start; canceled
2023-08-03 23:37:31.277 CEST [22344] WARNING:  autovacuum worker started without a worker entry
2023-08-03 23:37:31.278 CEST [42456] WARNING:  autovacuum worker started without a worker entry
2023-08-03 23:37:31.284 CEST [44968] WARNING:  autovacuum worker started without a worker entry
2023-08-03 23:37:31.307 CEST [812] WARNING:  autovacuum worker started without a worker entry
2023-08-04 18:07:47.806 CEST [7640] LOG:  checkpoint starting: time
2023-08-04 18:07:48.721 CEST [7640] LOG:  checkpoint complete: wrote 9 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.882 s, sync=0.013 s, total=0.915 s; sync files=8, longest=0.004 s, average=0.002 s; distance=27 kB, estimate=2915 kB
2023-08-05 00:23:36.312 CEST [7640] LOG:  checkpoint starting: time
2023-08-05 00:23:36.668 CEST [7640] LOG:  checkpoint complete: wrote 4 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.327 s, sync=0.009 s, total=0.356 s; sync files=4, longest=0.003 s, average=0.003 s; distance=2 kB, estimate=2624 kB
2023-08-05 00:28:36.668 CEST [7640] LOG:  checkpoint starting: time
2023-08-05 00:28:37.363 CEST [7640] LOG:  checkpoint complete: wrote 7 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.663 s, sync=0.013 s, total=0.696 s; sync files=7, longest=0.004 s, average=0.002 s; distance=15 kB, estimate=2363 kB
2023-08-05 01:20:31.126 CEST [7640] LOG:  checkpoint starting: time
2023-08-05 01:20:31.811 CEST [7640] LOG:  checkpoint complete: wrote 7 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.660 s, sync=0.010 s, total=0.686 s; sync files=7, longest=0.003 s, average=0.002 s; distance=19 kB, estimate=2129 kB
2023-08-05 01:25:31.821 CEST [7640] LOG:  checkpoint starting: time
2023-08-05 01:25:32.850 CEST [7640] LOG:  checkpoint complete: wrote 10 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.009 s, sync=0.007 s, total=1.030 s; sync files=8, longest=0.002 s, average=0.001 s; distance=20 kB, estimate=1918 kB
2023-08-07 23:17:31.927 CEST [7640] LOG:  checkpoint starting: time
2023-08-07 23:17:32.610 CEST [7640] LOG:  checkpoint complete: wrote 7 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.655 s, sync=0.011 s, total=0.687 s; sync files=7, longest=0.003 s, average=0.002 s; distance=17 kB, estimate=1728 kB
2023-08-07 23:54:27.193 CEST [34164] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
